Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
0.7751877124443853,1.7041756537686745,1,1.4562046070089618,-1.2497539385692344,91.0
-0.3834805837706292,0.7239126763316359,0,-1.492294232808325,-0.9009821531844677,65.0
1.16141047784939,-1.0636256942888462,1,0.27680507108204705,-0.9009821531844677,45.0
0.002742181634375661,-1.0059631662043145,1,-0.9025944648448677,-0.9009821531844677,36.0
0.7751877124443853,0.3202749797399142,0,0.8665048390455045,0.14533320296983213,66.0
-0.769703349175634,0.49326256399350926,0,1.4562046070089618,0.49410498835459876,61.0
0.7751877124443853,0.20494992357085082,1,-0.9025944648448677,0.49410498835459876,63.0
1.16141047784939,-1.4096008627960364,1,-1.492294232808325,0.49410498835459876,42.0
0.002742181634375661,0.43560003590897756,0,0.8665048390455045,-0.9009821531844677,61.0
-0.3834805837706292,1.1275503729233578,0,-1.492294232808325,-1.598525723954001,69.0
1.16141047784939,1.242875429092421,0,-1.492294232808325,0.14533320296983213,84.0
1.16141047784939,0.550925092078041,0,-0.3128946968814103,-0.9009821531844677,73.0
-0.769703349175634,-1.2942758066269728,0,1.4562046070089618,-0.9009821531844677,27.0
0.3889649470393805,-1.2942758066269728,0,-1.492294232808325,-0.9009821531844677,33.0
0.002742181634375661,0.550925092078041,0,0.27680507108204705,1.191648559124132,68.0
-1.155926114580639,0.14728739548631914,0,-1.492294232808325,-0.5522103677997011,43.0
1.16141047784939,0.20494992357085082,1,0.8665048390455045,-0.2034385824149345,67.0
0.3889649470393805,0.7815752044161677,1,0.27680507108204705,-0.9009821531844677,70.0
-1.155926114580639,-0.8906381100352512,1,-1.492294232808325,1.5404203445088986,30.0
0.002742181634375661,0.3202749797399142,0,0.27680507108204705,-1.598525723954001,63.0
-1.5421488799856438,1.7041756537686745,1,-1.492294232808325,-0.5522103677997011,71.0
0.3889649470393805,1.5311880695150795,0,1.4562046070089618,-1.598525723954001,85.0
1.547633243254395,0.2626124516553825,1,0.27680507108204705,0.49410498835459876,73.0
-1.5421488799856438,0.896900260585231,0,-0.9025944648448677,0.49410498835459876,57.0
-0.769703349175634,-0.48700041344352935,0,-0.3128946968814103,-0.5522103677997011,35.0
0.7751877124443853,-0.4293378853589977,1,0.27680507108204705,-0.2034385824149345,49.0
-0.3834805837706292,0.550925092078041,0,0.8665048390455045,1.5404203445088986,66.0
1.547633243254395,0.8392377325006993,1,-0.3128946968814103,0.49410498835459876,83.0
-0.769703349175634,1.4158630133460162,1,-0.3128946968814103,0.14533320296983213,74.0
0.002742181634375661,1.1852129010078893,1,-1.492294232808325,-0.5522103677997011,74.0
-0.769703349175634,-0.48700041344352935,1,0.27680507108204705,-0.5522103677997011,39.0
0.7751877124443853,-1.467263390880568,1,1.4562046070089618,-1.2497539385692344,36.0
0.002742181634375661,0.031962339317255783,1,-0.3128946968814103,1.5404203445088986,58.0
1.547633243254395,-1.0059631662043145,1,0.8665048390455045,-1.2497539385692344,47.0
0.7751877124443853,-0.14102524493633925,1,1.4562046070089618,-0.5522103677997011,60.0
-1.155926114580639,1.5888505975996112,1,1.4562046070089618,-0.2034385824149345,74.0
-0.3834805837706292,-0.6023254696125927,0,0.8665048390455045,-0.5522103677997011,42.0
1.547633243254395,0.14728739548631914,0,0.8665048390455045,-0.9009821531844677,68.0
-1.155926114580639,-0.8329755819507194,1,-1.492294232808325,-1.2497539385692344,32.0
1.547633243254395,-0.08336271685180757,0,-0.9025944648448677,-0.5522103677997011,64.0
0.002742181634375661,-0.4293378853589977,0,0.27680507108204705,-0.2034385824149345,45.0
-1.155926114580639,-0.371675357274466,1,-0.3128946968814103,-1.598525723954001,39.0
-0.3834805837706292,0.20494992357085082,1,0.27680507108204705,-1.598525723954001,58.0
0.7751877124443853,-1.3519383347115046,0,1.4562046070089618,0.14533320296983213,36.0
1.16141047784939,0.43560003590897756,1,-0.3128946968814103,-0.2034385824149345,71.0
-0.769703349175634,0.37793750782444585,1,-1.492294232808325,-0.5522103677997011,54.0
-1.5421488799856438,-1.5249259189650997,1,0.27680507108204705,-1.598525723954001,17.0
-0.3834805837706292,0.20494992357085082,0,-1.492294232808325,0.49410498835459876,54.0
-1.155926114580639,0.6662501482471043,1,-1.492294232808325,-0.5522103677997011,58.0
1.16141047784939,-0.48700041344352935,0,0.27680507108204705,-0.9009821531844677,53.0
-0.3834805837706292,-1.467263390880568,1,0.27680507108204705,0.49410498835459876,27.0
-1.155926114580639,1.1275503729233578,1,-0.3128946968814103,-1.2497539385692344,65.0
0.3889649470393805,0.6662501482471043,0,1.4562046070089618,1.5404203445088986,75.0
0.3889649470393805,-0.4293378853589977,1,1.4562046070089618,-1.598525723954001,52.0
-0.3834805837706292,1.3582004852614844,0,0.8665048390455045,-0.5522103677997011,78.0
0.3889649470393805,1.7041756537686745,0,-1.492294232808325,0.8428767737393654,91.0
-1.155926114580639,-0.8906381100352512,1,1.4562046070089618,0.14533320296983213,33.0
-1.155926114580639,0.031962339317255783,1,-0.9025944648448677,1.191648559124132,47.0
-0.3834805837706292,1.6465131256841428,0,-0.3128946968814103,-1.598525723954001,78.0
1.16141047784939,-1.2366132785424413,0,-0.3128946968814103,-1.598525723954001,38.0
0.7751877124443853,0.7239126763316359,1,0.8665048390455045,-0.2034385824149345,70.0
1.547633243254395,1.5888505975996112,1,0.8665048390455045,0.14533320296983213,98.0
1.16141047784939,1.3005379571769529,1,-1.492294232808325,0.8428767737393654,87.0
0.002742181634375661,-0.3140128291899343,1,-0.3128946968814103,-0.9009821531844677,49.0
-1.155926114580639,-0.3140128291899343,1,-0.3128946968814103,0.14533320296983213,41.0
0.002742181634375661,1.069887844838826,0,-0.9025944648448677,-0.9009821531844677,71.0
1.16141047784939,-0.544662941528061,0,-1.492294232808325,0.8428767737393654,54.0
1.547633243254395,-1.2366132785424413,0,-1.492294232808325,-0.5522103677997011,42.0
1.547633243254395,1.4158630133460162,0,1.4562046070089618,-1.2497539385692344,91.0
-1.5421488799856438,1.0122253167542943,1,0.8665048390455045,1.191648559124132,61.0
1.547633243254395,0.43560003590897756,0,1.4562046070089618,1.5404203445088986,74.0
0.7751877124443853,-0.48700041344352935,1,-1.492294232808325,0.8428767737393654,54.0
1.547633243254395,0.7239126763316359,1,-0.9025944648448677,0.14533320296983213,81.0
